17	23	1.6436163544405709
19	16	-3.141592653589793
19	17	2.124370685691942
19	20	1.0172219678978518
19	21	0
19	25	-2.1243706856919413
19	28	-1.017221967897851
25	16	1.5707963267948966
25	19	0.5535743588970448
25	19	0.5535743588970452
25	24	2.5880182946927475
25	26	-2.5880182946927475
25	27	-1.570796326794897
25	28	-0.5535743588970461
18	17	-2.6831348269308446
18	20	-1.426497765494927
18	23	2.343413418812824
18	29	-0.16986070405900988
18	32	1.0867763573769067
20	17	2.8576792927213734
20	18	1.8404573248235216
20	18	1.8404573248235219
20	19	-2.3183572966641224
20	21	-1.3011353287662712
20	29	0.8232353569256696
20	31	-0.2839133608684212
29	18	2.9724052548373003
29	18	2.972405254837292
29	20	-2.2935580844444363
29	30	-0.16918739875249422
29	31	-1.1864093666503455
29	32	1.9551832869394477
29	33	0.8480345691453571
21	19	3.1415926535897922
21	20	1.884955592153875
21	28	-1.884955592153876
21	31	0.6283185307179588
21	40	-0.6283185307179586
28	19	1.0172219678978518
28	19	1.0172219678978505
28	21	0
28	25	2.1243706856919404
28	27	3.1415926535897922
28	37	-2.1243706856919413
28	40	-1.017221967897852
31	20	2.8312413375376426
31	20	2.83124133753764
31	21	-2.4347220017440936
31	29	1.724092619743551
31	30	0.7068706518456993
31	39	-0.3103513160521507
31	40	-1.417500033846242
40	21	1.0172219678978505
40	28	2.0344439357957014
40	31	0
40	36	-2.124370685691943
40	36	-2.124370685691943
40	37	3.141592653589792
40	39	-1.1071487177940926
27	25	1.2566370614359168
27	26	2.513274122871834
27	28	0
27	34	-2.5132741228718345
27	37	-1.2566370614359175
37	27	1.5707963267948974
37	28	0.5535743588970456
37	34	2.5880182946927475
37	34	2.5880182946927475
37	35	-2.588018294692749
37	36	-1.5707963267949028
37	40	-0.5535743588970452
30	29	0.6283185307179584
30	31	1.8849555921538756
30	33	-0.6283185307179588
30	39	-3.141592653589793
30	41	-1.8849555921538759
39	30	0
39	31	1.0172219678978518
39	36	-3.141592653589793
39	38	-2.1243706856919413
39	40	2.1243706856919418
39	41	-1.0172219678978514
39	41	-1.0172219678978518
36	35	-2.513274122871835
36	37	2.513274122871834
36	38	-1.2566370614359172
36	39	0
36	40	1.2566370614359168
